ENTITIES,GROUPS,FAMILY,CROSS SECTION mm,Fixation,SPOOL TYPE,RM,LME PROJECTS,MATCH,Month,Month Name,QTY_Km,RC_Needs_Kg,CC_Needs_Kg,ES_mm,AV_INDEX,TOTAL_AMOUNT,LME_SALES_avg,BASIC_LME_avg,UNIT_PRICE_avg,AV_avg
COFICAB Kenitra,CFCA,FLRY-B    ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0050,4,Apr,185.688,783.5655959537135,882.018,92.844,1481.79024,11506.145314499998,11.365249999999998,10.81386,61.96493749999999,7.98
COFICAB Kenitra,CFCA,FLRY-B    ,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0075,4,Apr,154.983,977.7469432551356,1100.3793,116.23725,1610.27337,14116.359209324997,11.365249999999998,10.81386,91.08327499999999,10.39
COFICAB Kenitra,CFCA,FLRY-B    ,100,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0100,4,Apr,191.039,1601.0372034021268,1814.8705,191.039,2426.1953,23052.652250124996,11.365249999999998,10.81386,120.66987499999998,12.7
COFICAB Kenitra,CFCA,FLRY-B    ,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0150,4,Apr,176.659,2158.281972056875,2437.8942,264.9885,2748.81404,30456.091096549997,11.365249999999998,10.81386,172.40044999999998,15.56
COFICAB Kenitra,CFCA,FLRY-B    ,200,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0200,4,Apr,22.333,366.6961306742537,428.79359999999997,44.666,491.326,5364.672462399999,11.365249999999998,10.81386,240.21279999999996,22.0
COFICAB Kenitra,CFCA,FLRY-B    ,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0250,4,Apr,64.906,1321.0069857609785,1440.9132,162.265,1557.7440000000001,17934.0827463,11.365249999999998,10.81386,276.30854999999997,24.0
COFICAB Kenitra,CFCA,FLRY-B    ,250,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0250,4,Apr,3.0,61.057852236818405,66.6,7.5,72.0,828.9256499999999,11.365249999999998,10.81386,276.30854999999997,24.0
COFICAB Kenitra,CFCA,FLRY-B    ,300,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0300,4,Apr,2.204,56.36534825676416,63.034400000000005,6.612,59.508,775.9097145999999,11.365249999999998,10.81386,352.04614999999995,27.0
COFICAB Kenitra,CFCA,FLRY-B    ,400,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0400,4,Apr,16.246,535.1403339661799,594.6036,64.98400000000001,552.364,7310.182564899999,11.365249999999998,10.81386,449.96814999999987,34.0
COFICAB Kenitra,CFCA,FLRY-B    ,500,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0500,4,Apr,1.423,55.92509223236186,63.1812,7.115,59.766000000000005,777.8361332999999,11.365249999999998,10.81386,546.6170999999999,42.0
COFICAB Kenitra,CFCA,FLRY-B    ,600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRY-B    0600,4,Apr,13.609,672.567430109475,753.9386,81.654,645.0666,9213.767273649999,11.365249999999998,10.81386,677.0348499999999,47.4
COFICAB Kenitra,CFCA,FLRYW B   ,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108FLRYW B   1000,4,Apr,1.8,153.03144798156862,172.8,18.0,246.6,2210.5152,11.365249999999998,10.81386,1228.0639999999999,137.0
COFICAB Kenitra,CFCA,KY30.04   ,22,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108KY30.04   0022,4,Apr,282.204,519.2222644886999,539.00964,62.08488,2965.96404,9091.943351009997,11.365249999999998,10.81386,32.21762749999999,10.51
COFICAB Kenitra,CFCA,KY30.05   ,34,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 168€,108KY30.05   0034,4,Apr,1107.81,3185.2073473340192,3312.3519,376.6554,12507.174899999998,50152.88233147499,11.365249999999998,10.81386,45.272097499999994,11.29
COFICAB Kenitra,COFAT,IRT2      ,35,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0035,4,Apr,1555.643,4359.208860650397,4666.929,544.47505,12476.25686,64021.32093275001,11.04475,10.74275,41.154250000000005,8.02
COFICAB Kenitra,COFAT,IRT2      ,50,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0050,4,Apr,668.5989999999999,2826.8450147979893,2908.4056499999997,334.29949999999997,6438.60837,38561.2216728375,11.04475,10.74275,57.674662500000004,9.63
COFICAB Kenitra,COFAT,IRT2      ,75,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0075,4,Apr,156.958,993.4615174743008,1020.227,117.7185,2062.42812,13330.58027825,11.04475,10.74275,84.930875,13.14
COFICAB Kenitra,COFAT,IRT2      ,100,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0100,4,Apr,114.44,912.947812521422,938.4079999999999,114.44,1746.3544,12110.836158,11.04475,10.74275,105.82695,15.26
COFICAB Kenitra,COFAT,IRT2      ,150,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0150,4,Apr,36.251999999999995,444.5266732591402,471.27599999999995,54.378,651.81096,5856.9365609999995,11.04475,10.74275,161.56175,17.98
COFICAB Kenitra,COFAT,IRT2      ,200,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0200,4,Apr,15.983,247.5721122710428,263.7195,31.966,372.72356,3285.4395076250003,11.04475,10.74275,205.558375,23.32
COFICAB Kenitra,COFAT,IRT2      ,250,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0250,4,Apr,11.894,242.71474791805753,261.668,29.735,364.19428,3254.2519230000003,11.04475,10.74275,273.60450000000003,30.62
COFICAB Kenitra,COFAT,IRT2      ,300,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0300,4,Apr,97.897,2503.5010287529094,2545.322,293.691,4088.17872,32200.6238795,11.04475,10.74275,328.9235,41.76
COFICAB Kenitra,COFAT,IRT2      ,400,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0400,4,Apr,6.356,198.7112016066047,213.5616,25.424,317.54576000000003,2676.2802416000004,11.04475,10.74275,421.0636,49.96
COFICAB Kenitra,COFAT,IRT2      ,600,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0600,4,Apr,9.273,458.2789168495232,482.19599999999997,55.638,741.4690799999998,6067.203351,11.04475,10.74275,654.287,79.96
COFICAB Kenitra,COFAT,IRT2      ,700,3M-1,PRODUCED,PVC,LME Forward 3M (3M-1) + 302€,67IRT2      0700,4,Apr,2.262,129.0481254194712,142.506,15.834,182.72436000000002,1756.6675034999998,11.04475,10.74275,776.5992499999999,80.78
COFICAB Kenitra,COFICAB,A3 SBD    ,1600,M-1,PRODUCED,PVC,LME Cash M-1,31A3 SBD    1600,4,Apr,7.154,951.330637287265,978.45258,114.464,2848.43664,13429.2858567588,10.813859999999998,10.81386,1877.1716322,398.16
COFICAB Kenitra,COFICAB,FLRY      ,800,M-1,PRODUCED,PVC,LME Cash M-1,31FLRY      0800,4,Apr,29.462,1918.3370847254182,1919.15468,235.69600000000003,5329.6758,26083.1458278648,10.813859999999998,10.81386,885.3148403999999,180.9
COFICAB Kenitra,COFICAB,FLRY      ,800,M-1,PRODUCED,PVC,LME Cash M-1,32FLRY      0800,4,Apr,209.125,13616.599105396886,13644.5113,1673.0,37412.809140000005,184962.64410661798,10.813859999999998,10.81386,884.4920079757575,178.9770562770563
COFICAB Kenitra,COFICAB,FLRY      ,1000,M-1,PRODUCED,PVC,LME Cash M-1,32FLRY      1000,4,Apr,45.108,3834.968086418109,3911.36256,451.08,7034.092799999999,49331.0199330816,10.813859999999998,10.81386,1093.718477315625,156.3984375
COFICAB Kenitra,COFICAB,FLRY      ,2500,M-1,PRODUCED,PVC,LME Cash M-1,32FLRY      2500,4,Apr,1.15,240.32855362022605,239.95899999999997,28.75,541.5465,3136.429531739999,10.813859999999998,10.81386,2727.3300275999995,470.91
COFICAB Kenitra,COFICAB,FLRY      ,3000,M-1,PRODUCED,PVC,LME Cash M-1,32FLRY      3000,4,Apr,1.03,246.06594963112025,269.757,30.9,375.6822,3292.796632019999,10.813859999999998,10.81386,3196.889933999999,364.74
COFICAB Kenitra,COFICAB,FLRY      ,4000,M-1,PRODUCED,PVC,LME Cash M-1,32FLRY      4000,4,Apr,0.78,255.5331518695645,272.376,31.2,539.643,3485.07893136,10.813859999999998,10.81386,4468.0499119999995,691.85
COFICAB Kenitra,COFICAB,FLRY      ,5000,M-1,PRODUCED,PVC,LME Cash M-1,32FLRY      5000,4,Apr,0.45,191.46447690294647,196.425,22.5,410.1255,2534.2379505,10.813859999999998,10.81386,5631.6398899999995,911.39
COFICAB Kenitra,COFICAB,G3        ,1000,M-1,PRODUCED,PVC,LME Cash M-1,32G3        1000,4,Apr,168.88299999999998,13675.988900177592,13717.85721,1688.8300000000002,38038.10963,186381.0969989306,10.813859999999998,10.81386,1103.5822348547945,224.91315068493148
COFICAB Kenitra,COFICAB,G3        ,1600,M-1,PRODUCED,PVC,LME Cash M-1,32G3        1600,4,Apr,13.012999999999998,1672.4814446574105,1681.2795999999998,208.20799999999997,3869.6758099999993,22050.79802525599,10.813859999999998,10.813860000000002,1694.5207119999993,297.37
COFICAB Kenitra,COFICAB,NF3ZZ     ,1000,M-1,PRODUCED,PP,LME Cash M-1,32NF3ZZ     1000,4,Apr,11.6,986.211335189164,990.5600000000001,116.0,2421.4519999999998,13133.229161599998,10.813859999999998,10.81386,1132.1880215125,208.975
COFICAB Kenitra,COFICAB,NF3ZZ     ,2500,M-1,PRODUCED,PP,LME Cash M-1,32NF3ZZ     2500,4,Apr,1.4500000000000002,306.7325417209077,309.43000000000006,36.25,454.2705000000001,3800.4031997999996,10.813859999999998,10.81386,2620.9677239999996,313.29
COFICAB Kenitra,FICOSA,FLRY-A    ,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68FLRY-A    0035,4,Apr,3817.477,11503.961356996615,12215.9264,1336.11695,38327.469079999995,177531.00438959998,11.395249999999999,10.81386,46.504799999999996,10.04
COFICAB Kenitra,FICOSA,FLRY-A    ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68FLRY-A    0050,4,Apr,520.706,2201.5424767407208,2395.2475999999997,260.353,6264.09318,33558.538393899995,11.395249999999999,10.81386,64.44814999999998,12.03
COFICAB Kenitra,FICOSA,FLRY-A    ,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68FLRY-A    0075,4,Apr,68.271,432.11949221758675,491.5512,51.20325,1006.99725,6608.3460618,11.395249999999999,10.81386,96.7958,14.75
COFICAB Kenitra,FICOSA,FLRY-B    ,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68FLRY-B    0035,4,Apr,410.343,1236.5557445706174,1313.0976,143.62005,4119.84372,19082.9191464,11.395249999999999,10.81386,46.504799999999996,10.04
COFICAB Kenitra,FICOSA,FLRY-B    ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68FLRY-B    0050,4,Apr,186.676,787.7347550205475,858.7095999999999,93.338,2245.7122799999997,12030.922849399998,11.395249999999999,10.81386,64.44814999999998,12.03
COFICAB Kenitra,FICOSA,IRT2      ,35,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 377€,68IRT2      0035,4,Apr,330.517,926.1717726982264,1057.6544000000001,115.68095,3354.74755,15267.109057199998,11.262999999999998,10.886000000000001,46.191599999999994,10.15
COFICAB Kenitra,FICOSA,IRT2      ,75,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 377€,68IRT2      0075,4,Apr,134.773,853.0421456349083,970.3656,101.07975,2513.5164499999996,13442.744202799999,11.262999999999998,10.886,99.74359999999999,18.65
COFICAB Kenitra,FICOSA,YBF       ,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68YBF       0035,4,Apr,367.203,1106.5657035191641,1175.0496,128.52105,3686.7181199999995,17076.7020744,11.395249999999999,10.81386,46.504799999999996,10.040000000000001
COFICAB Kenitra,FICOSA,YBF       ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1% + 198€,68YBF       0050,4,Apr,667.348,2816.0728390015443,3069.8008,333.674,8028.19644,43009.344006199986,11.395249999999999,10.81386,64.44814999999998,12.03
COFICAB Kenitra,FUJIKURA,FLRY      ,1000,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY      1000,4,Apr,3.601,306.1479134342381,329.4915,36.010000000000005,424.30583,4134.818343695,11.26133,10.73338,1148.241695,117.83
COFICAB Kenitra,FUJIKURA,FLRY      ,1600,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY      1600,4,Apr,10.802999999999999,1436.5704325711943,1582.6395,172.84799999999998,1940.54289,19763.168570534996,11.26133,10.73338,1829.4148449999996,179.63
COFICAB Kenitra,FUJIKURA,FLRY      ,2500,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY      2500,4,Apr,8.652,1808.1066486279965,2076.48,216.3,2517.9050399999996,25901.831558399997,11.26133,10.73338,2993.7392,291.02
COFICAB Kenitra,FUJIKURA,FLRY      ,3500,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY      3500,4,Apr,22.650000000000002,6690.177279633346,7610.400000000001,792.75,8316.400500000002,94019.62633199999,11.26133,10.73338,4150.976879999999,367.17
COFICAB Kenitra,FUJIKURA,FLRY-A    ,35,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-A    0035,4,Apr,47976.62,144577.47421118998,153525.184,16791.817,306090.8356,2034988.5959347202,11.261330000000001,10.73338,42.41625600000001,6.38
COFICAB Kenitra,FUJIKURA,FLRY-A    ,35,3M-1,PURCHASED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-A    0035,4,Apr,14.017,42.240209002181686,44.8544,4.90595,89.42846,594.5486603520001,11.26133,10.73338,42.416256000000004,6.38
COFICAB Kenitra,FUJIKURA,FLRY-A    ,50,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-A    0050,4,Apr,17039.566,72043.20352411337,77530.0253,8519.783,117914.42672,991005.6265316489,11.26133,10.733379999999999,58.15909125014196,6.9200397501419655
COFICAB Kenitra,FUJIKURA,FLRY-B    ,75,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-B    0075,4,Apr,2971.071,18743.704718865807,20203.2828,2228.30325,24778.73214,252294.56683412398,11.26133,10.73338,84.917044,8.34
COFICAB Kenitra,FUJIKURA,FLRY-B    ,100,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-B    0100,4,Apr,4160.173,34865.08904249413,38065.58295,4160.173,41310.517889999996,469979.60913232353,11.26133,10.73338,112.9711695,9.93
COFICAB Kenitra,FUJIKURA,FLRY-B    ,150,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-B    0150,4,Apr,2748.047,33573.496388324274,37648.2439,4122.0705,33031.524939999996,457000.823418387,11.26133,10.73338,166.300221,12.02
COFICAB Kenitra,FUJIKURA,FLRY-B    ,250,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-B    0250,4,Apr,3571.982,72699.18304952503,81798.3878,8929.955,59223.461559999996,980382.1000437738,11.26133,10.73338,274.4644569999999,16.58
COFICAB Kenitra,FUJIKURA,FLRY-B    ,400,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-B    0400,4,Apr,402.48199999999997,13257.6850852749,14730.8412,1609.928,11245.34708,177134.211010796,11.26133,10.73338,440.104678,27.94
COFICAB Kenitra,FUJIKURA,FLRY-B    ,600,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLRY-B    0600,4,Apr,149.774,7401.948289897605,8222.5926,898.644,6211.12778,98808.45650415799,11.26133,10.73338,659.7170169999999,41.47
COFICAB Kenitra,FUJIKURA,FLYW      ,1600,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33FLYW      1600,4,Apr,41.467,5514.233650599806,6070.7688,663.472,5148.95739,73513.88820050399,11.26133,10.73338,1772.828712,124.17000000000002
COFICAB Kenitra,FUJIKURA,VWYW      ,1000,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33VWYW      1000,4,Apr,69.029,5868.433445928365,6316.1535,690.2900000000001,5672.11293,76800.40182415501,11.26133,10.73338,1112.581695,82.17
COFICAB Kenitra,FUJIKURA,VWYW      ,1600,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33VWYW      1600,4,Apr,1.926,256.1172501279385,281.9664,30.816,239.15142,3414.468099312,11.26133,10.73338,1772.828712,124.17
COFICAB Kenitra,FUJIKURA,VWYW      ,2500,3M-1,PRODUCED,PVC,LME Cash 3M-1 + $315 + 1% + 150€,33VWYW      2500,4,Apr,17.368,3629.588103718336,4168.32,434.2,7946.38104,54887.2081056,11.26133,10.73338,3160.2492,457.53
COFICAB Kenitra,HIRSCHMANN,31YFF     ,35,M-1,PURCHASED,PE,"LME Cash M-1 + 315$ + 1% + 121,3€",3731YFF     0035,4,Apr,162.028,488.26015817270326,544.41408,56.7098,4621.03856,10783.016545183998,11.31855,10.813860000000002,66.550328,28.52
COFICAB Kenitra,HIRSCHMANN,31YFF     ,50,M-1,PURCHASED,PE,"LME Cash M-1 + 315$ + 1% + 121,3€",3731YFF     0050,4,Apr,199.502,843.4355776556929,957.6096,99.751,7090.301079999999,17929.05321808,11.31855,10.81386,89.86904,35.54
COFICAB Kenitra,HIRSCHMANN,31YFF     ,150,M-1,PURCHASED,PE,"LME Cash M-1 + 315$ + 1% + 121,3€",3731YFF     0150,4,Apr,49.755,607.8502413954955,716.472,74.6325,3720.6789,11830.1030556,11.31855,10.81386,237.76712000000003,74.78
COFICAB Kenitra,HIRSCHMANN,FLR9Y-A   ,35,M-1,PURCHASED,PP,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLR9Y-A   0035,4,Apr,28.380000000000003,85.52308849838884,95.35679999999999,9.933,549.4368,1628.73750864,11.31855,10.81386,57.390328,19.36
COFICAB Kenitra,HIRSCHMANN,FLRY      ,1000,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY      1000,4,Apr,14.353,1220.2557627108079,1377.888,143.53,1807.4732900000001,17403.1675124,11.31855,10.81386,1212.5108,125.93
COFICAB Kenitra,HIRSCHMANN,FLRY 0.11 ,35,M-1,PURCHASED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY 0.11 0035,4,Apr,17.0,51.22832281417999,57.12,5.95,465.46,1111.9755759999998,11.31855,10.81386,65.41032799999999,27.38
COFICAB Kenitra,HIRSCHMANN,FLRY-A    ,35,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",130FLRY-A    0035,4,Apr,27.913,84.11578468130824,93.78768,9.769549999999999,223.304,1284.844545464,11.31855,10.81386,46.030328,8.0
COFICAB Kenitra,HIRSCHMANN,FLRY-A    ,35,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-A    0035,4,Apr,6928.26,20878.301378430144,23278.9536,2424.891,55426.08,318910.08026928,11.31855,10.81386,46.030328,8.0
COFICAB Kenitra,HIRSCHMANN,FLRY-A    ,50,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",130FLRY-A    0050,4,Apr,40.028,169.23819249053702,192.1344,20.014,342.23940000000005,2516.9222131200004,11.31855,10.81386,62.87904,8.55
COFICAB Kenitra,HIRSCHMANN,FLRY-A    ,50,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-A    0050,4,Apr,980.1850000000001,4144.217490415135,4704.888,490.0925,8380.581750000001,61633.091822400005,11.318550000000002,10.813859999999998,62.87904000000001,8.55
COFICAB Kenitra,HIRSCHMANN,FLRY-A    ,75,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-A    0075,4,Apr,203.606,1288.7188020162876,1465.9632,152.7045,2868.80854,19461.38631736,11.31855,10.813860000000002,95.58356,14.09
COFICAB Kenitra,HIRSCHMANN,FLRY-A SN ,35,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-A SN 0035,4,Apr,13.8,39.70030933295324,46.368,4.83,182.988,707.8065263999999,11.31855,10.81386,51.290327999999995,13.26
COFICAB Kenitra,HIRSCHMANN,FLRY-B    ,100,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-B    0100,4,Apr,131.889,1105.3198337486226,1266.1344,131.889,2168.25516,16499.06067312,11.318550000000002,10.81386,125.09808,16.44
COFICAB Kenitra,HIRSCHMANN,FLRY-B    ,250,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-B    0250,4,Apr,152.659,3107.010221540154,3663.816,381.6475,4596.56249,46065.6470768,11.31855,10.813860000000002,301.7552,30.11
COFICAB Kenitra,HIRSCHMANN,FLRY-B    ,600,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY-B    0600,4,Apr,28.21,1394.160276536725,1624.896,169.26,1454.5076000000001,19845.9742208,11.31855,10.81386,703.50848,51.56
COFICAB Kenitra,HIRSCHMANN,FLRY2X0.50,100,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRY2X0.500100,4,Apr,6.05,51.74515181026013,58.08,6.05,150.64499999999998,808.0263839999999,11.31855,10.81386,133.55808,24.9
COFICAB Kenitra,HIRSCHMANN,FLRYW A   ,35,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRYW A   0035,4,Apr,231.865,698.7248384312519,779.0663999999999,81.15275,2093.74095,10911.64295172,11.31855,10.81386,47.060328,9.03
COFICAB Kenitra,HIRSCHMANN,FLRYW B   ,50,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRYW B   0050,4,Apr,285.653,1205.39756570681,1371.1344,142.8265,3165.03524,18684.288503120002,11.31855,10.81386,65.40904,11.08
COFICAB Kenitra,HIRSCHMANN,FLRYW B   ,100,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRYW B   0100,4,Apr,35.814,300.1457629208893,343.8144,35.814,612.4194000000001,4503.89987712,11.31855,10.81386,125.75807999999999,17.1
COFICAB Kenitra,HIRSCHMANN,FLRYW B   ,150,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRYW B   0150,4,Apr,8.574,104.75044933128595,123.4656,12.861,203.37527999999998,1600.82684688,11.31855,10.81386,186.70712,23.72
COFICAB Kenitra,HIRSCHMANN,FLRYWB    ,50,M-1,PRODUCED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37FLRYWB    0050,4,Apr,46.844,197.67215316474812,224.8512,23.422,519.03152,3064.02106976,11.31855,10.81386,65.40904,11.08
COFICAB Kenitra,HIRSCHMANN,YFF       ,35,M-1,PURCHASED,PVC,"LME Cash M-1 + 315$ + 1% + 121,3€",37YFF       0035,4,Apr,12.782,38.5176718947558,42.94752,4.4737,349.97116,836.0748124959999,11.31855,10.81386,65.41032799999999,27.38
COFICAB Kenitra,KROMBERG,DYY       ,300,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61DYY       0300,4,Apr,1.4,35.640238986991925,40.32,4.2,339.92,791.39312,11.19725,10.81386,565.2808,242.8
COFICAB Kenitra,KROMBERG,FLCUSN03RY,13,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLCUSN03RY0013,4,Apr,1119.467,1320.6797260799776,1399.33375,145.53071,13623.91339,29292.603222187496,11.19725,10.81386,26.166562499999998,12.17
COFICAB Kenitra,KROMBERG,FLR9Y-A SN,35,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,61FLR9Y-A SN0035,4,Apr,131.988,386.70721789622655,443.47968000000003,46.1958,2113.1278800000005,7078.880726880001,11.19725,10.81386,53.632760000000005,16.01
COFICAB Kenitra,KROMBERG,FLRY      ,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY      1000,4,Apr,8.954,761.2464362372029,859.584,89.54,1090.86582,10715.842764,11.19725,10.81386,1196.766,121.83
COFICAB Kenitra,KROMBERG,FLRY      ,1600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY      1600,4,Apr,26.211,3485.508433594702,4026.0096,419.376,4710.37881,49790.6148036,11.19725,10.81386,1899.6076,179.71
COFICAB Kenitra,KROMBERG,FLRY-A    ,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A    0035,4,Apr,25966.036,78248.61151445915,80494.7116,9088.1126,219413.00419999997,1120732.4136631,11.19725,10.81386,43.161474999999996,8.45
COFICAB Kenitra,KROMBERG,FLRY-A    ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A    0050,4,Apr,9082.096,38399.058435733394,39143.833759999994,4541.048,86734.01680000001,525037.30936916,11.19725,10.81386,57.8101475,9.55
COFICAB Kenitra,KROMBERG,FLRY-A    ,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A    0075,4,Apr,2905.172,18388.20948052249,19174.1352,2178.879,33816.20208,248513.7874482,11.19725,10.81386,85.54185,11.640000000000002
COFICAB Kenitra,KROMBERG,FLRY-A    ,100,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A    0100,4,Apr,2996.136,25205.710723404656,26365.9968,2996.136,39309.304319999996,334535.96198880003,11.19725,10.81386,111.65580000000001,13.12
COFICAB Kenitra,KROMBERG,FLRY-A    ,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A    0150,4,Apr,999.532,12256.389572328559,12913.95344,1499.298,17091.9972,161692.76235604,11.19725,10.81386,161.76847,17.1
COFICAB Kenitra,KROMBERG,FLRY-A SN ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A SN 0050,4,Apr,27.006999999999998,113.01464217221951,129.6336,13.503499999999999,381.87898,1833.4188075999998,11.197250000000002,10.81386,67.8868,14.14
COFICAB Kenitra,KROMBERG,FLRY-A TU ,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-A TU 0035,4,Apr,66.045,198.93868540731398,221.9112,23.11575,474.2031,2958.9982842,11.19725,10.81386,44.80276,7.18
COFICAB Kenitra,KROMBERG,FLRY-B    ,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-B    0250,4,Apr,2394.012,48724.410316390036,49556.0484,5985.03,65021.36592,619912.8288669001,11.19725,10.81386,258.943075,27.16
